# HadSST 3.1.1.0 nh averaged SST anomalies, median of ensemble
# source: <a href="http://www.metoffice.gov.uk/hadobs/hadsst3/data/download.html">Met Office</a>
# SSTa [K] nh SST anomalies
1898 02   -0.192 
1898 03   -0.177 
1898 04   -0.297 
1898 05   -0.346 
1898 06   -0.167 
1898 07   -0.169 
1898 08   -0.218 
1898 09   -0.207 
1898 10   -0.337 
1898 11   -0.302 
1898 12   -0.339 
1899 01   -0.217 
1899 02   -0.339 
1899 03   -0.432 
1899 04   -0.261 
1899 05   -0.154 
1899 06   -0.306 
1899 07   -0.072 
1899 08   -0.049 
1899 09   -0.150 
1899 10   -0.128 
1899 11   -0.122 
1899 12   -0.178 
1900 01   -0.063 
1900 02   -0.020 
1900 03   -0.071 
1900 04    0.043 
1900 05   -0.248 
1900 06   -0.017 
1900 07   -0.084 
1900 08   -0.045 
1900 09   -0.096 
1900 10    0.030 
1900 11   -0.076 
1900 12   -0.082 
1901 01   -0.086 
1901 02   -0.091 
1901 03   -0.315 
1901 04   -0.170 
1901 05   -0.177 
1901 06   -0.107 
1901 07   -0.119 
1901 08   -0.122 
1901 09   -0.291 
1901 10   -0.253 
1901 11   -0.330 
1901 12   -0.442 
1902 01   -0.475 
1902 02   -0.495 
1902 03   -0.405 
1902 04   -0.375 
1902 05   -0.384 
1902 06   -0.495 
1902 07   -0.457 
1902 08   -0.380 
1902 09   -0.254 
1902 10   -0.201 
1902 11   -0.194 
1902 12   -0.260 
1903 01   -0.136 
1903 02   -0.313 
1903 03   -0.187 
1903 04   -0.312 
1903 05   -0.356 
1903 06   -0.434 
1903 07   -0.489 
1903 08   -0.728 
1903 09   -0.489 
1903 10   -0.617 
1903 11   -0.675 
1903 12   -0.543 
1904 01   -0.623 
1904 02   -0.632 
1904 03   -0.609 
1904 04   -0.464 
1904 05   -0.483 
1904 06   -0.471 
1904 07   -0.445 
1904 08   -0.497 
1904 09   -0.456 
1904 10   -0.387 
1904 11   -0.459 
1904 12   -0.472 
1905 01   -0.495 
1905 02   -0.466 
1905 03   -0.520 
1905 04   -0.504 
1905 05   -0.288 
1905 06   -0.241 
1905 07   -0.069 
1905 08   -0.357 
1905 09   -0.353 
1905 10   -0.375 
1905 11   -0.371 
1905 12   -0.343 
1906 01   -0.166 
1906 02   -0.185 
1906 03   -0.141 
1906 04   -0.246 
1906 05   -0.368 
1906 06   -0.225 
1906 07   -0.244 
1906 08   -0.262 
1906 09   -0.371 
1906 10   -0.333 
1906 11   -0.382 
1906 12   -0.426 
1907 01   -0.374 
1907 02   -0.481 
1907 03   -0.373 
1907 04   -0.440 
1907 05   -0.312 
1907 06   -0.390 
1907 07   -0.309 
1907 08   -0.530 
1907 09   -0.479 
1907 10   -0.422 
1907 11   -0.413 
1907 12   -0.413 
1908 01   -0.475 
1908 02   -0.479 
1908 03   -0.616 
1908 04   -0.486 
1908 05   -0.442 
1908 06   -0.430 
1908 07   -0.479 
1908 08   -0.408 
1908 09   -0.487 
1908 10   -0.447 
1908 11   -0.502 
1908 12   -0.576 
1909 01   -0.374 
1909 02   -0.521 
1909 03   -0.629 
1909 04   -0.482 
1909 05   -0.427 
1909 06   -0.470 
1909 07   -0.537 
1909 08   -0.397 
1909 09   -0.495 
1909 10   -0.456 
1909 11   -0.611 
1909 12   -0.523 
1910 01   -0.418 
1910 02   -0.564 
1910 03   -0.639 
1910 04   -0.600 
1910 05   -0.492 
1910 06   -0.474 
1910 07   -0.640 
1910 08   -0.515 
1910 09   -0.411 
1910 10   -0.430 
1910 11   -0.521 
1910 12   -0.608 
1911 01   -0.405 
1911 02   -0.615 
1911 03   -0.479 
1911 04   -0.657 
1911 05   -0.537 
1911 06   -0.476 
1911 07   -0.506 
1911 08   -0.376 
1911 09   -0.294 
1911 10   -0.384 
1911 11   -0.361 
1911 12   -0.377 
1912 01   -0.395 
1912 02   -0.325 
1912 03   -0.223 
1912 04   -0.282 
1912 05   -0.277 
1912 06   -0.248 
1912 07   -0.323 
1912 08   -0.488 
1912 09   -0.595 
1912 10   -0.639 
1912 11   -0.618 
1912 12   -0.673 
1913 01   -0.554 
1913 02   -0.561 
1913 03   -0.547 
1913 04   -0.578 
1913 05   -0.524 
1913 06   -0.555 
1913 07   -0.569 
1913 08   -0.565 
1913 09   -0.563 
1913 10   -0.428 
1913 11   -0.454 
1913 12   -0.407 
1914 01   -0.437 
1914 02   -0.377 
1914 03   -0.456 
1914 04   -0.372 
1914 05   -0.271 
1914 06   -0.350 
1914 07   -0.329 
1914 08   -0.309 
1914 09   -0.330 
1914 10   -0.190 
1914 11   -0.275 
1914 12   -0.211 
1915 01   -0.201 
1915 02   -0.325 
1915 03   -0.237 
1915 04   -0.288 
1915 05   -0.265 
1915 06   -0.046 
1915 07   -0.004 
1915 08    0.087 
1915 09   -0.062 
1915 10   -0.151 
1915 11   -0.153 
1915 12   -0.265 
1916 01   -0.377 
1916 02   -0.314 
1916 03   -0.407 
1916 04   -0.377 
1916 05   -0.385 
1916 06   -0.348 
1916 07   -0.259 
1916 08   -0.336 
1916 09   -0.363 
1916 10   -0.430 
1916 11   -0.548 
1916 12   -0.518 
1917 01   -0.645 
1917 02   -0.544 
1917 03   -0.499 
1917 04   -0.412 
1917 05   -0.522 
1917 06   -0.298 
1917 07   -0.408 
1917 08   -0.299 
1917 09   -0.297 
1917 10   -0.327 
1917 11   -0.461 
1917 12   -0.388 
1918 01   -0.488 
1918 02   -0.506 
1918 03   -0.497 
1918 04   -0.360 
1918 05   -0.321 
1918 06   -0.440 
1918 07   -0.429 
1918 08   -0.353 
1918 09   -0.394 
1918 10   -0.337 
1918 11   -0.261 
1918 12   -0.260 
1919 01   -0.305 
1919 02   -0.262 
1919 03   -0.318 
1919 04   -0.202 
1919 05   -0.400 
1919 06   -0.394 
1919 07   -0.394 
1919 08   -0.457 
1919 09   -0.415 
1919 10   -0.332 
1919 11   -0.420 
1919 12   -0.586 
1920 01   -0.431 
1920 02   -0.292 
1920 03   -0.303 
1920 04   -0.349 
1920 05   -0.232 
1920 06   -0.241 
1920 07   -0.221 
1920 08   -0.357 
1920 09   -0.383 
1920 10   -0.276 
1920 11   -0.278 
1920 12   -0.311 
1921 01   -0.315 
1921 02   -0.222 
1921 03   -0.305 
1921 04   -0.147 
1921 05   -0.247 
1921 06   -0.222 
1921 07   -0.146 
1921 08   -0.206 
1921 09   -0.155 
1921 10   -0.101 
1921 11   -0.275 
1921 12   -0.150 
1922 01   -0.246 
1922 02   -0.190 
1922 03   -0.168 
1922 04   -0.243 
1922 05   -0.277 
1922 06   -0.290 
1922 07   -0.271 
1922 08   -0.306 
1922 09   -0.299 
1922 10   -0.365 
1922 11   -0.342 
1922 12   -0.366 
1923 01   -0.403 
1923 02   -0.409 
1923 03   -0.463 
1923 04   -0.290 
1923 05   -0.256 
1923 06   -0.291 
1923 07   -0.247 
1923 08   -0.325 
1923 09   -0.259 
1923 10   -0.257 
1923 11   -0.127 
1923 12   -0.151 
1924 01   -0.214 
1924 02   -0.201 
1924 03   -0.208 
1924 04   -0.110 
1924 05   -0.082 
1924 06   -0.109 
1924 07   -0.122 
1924 08   -0.233 
1924 09   -0.189 
1924 10   -0.298 
1924 11   -0.392 
1924 12   -0.457 
1925 01   -0.333 
1925 02   -0.420 
1925 03   -0.304 
1925 04   -0.290 
1925 05   -0.090 
1925 06   -0.201 
1925 07   -0.099 
1925 08   -0.116 
1925 09   -0.095 
1925 10   -0.131 
1925 11   -0.139 
1925 12   -0.131 
1926 01   -0.054 
1926 02   -0.048 
1926 03   -0.084 
1926 04   -0.021 
1926 05   -0.102 
1926 06   -0.022 
1926 07   -0.044 
1926 08   -0.009 
1926 09    0.074 
1926 10    0.063 
1926 11   -0.042 
1926 12   -0.087 
1927 01   -0.083 
1927 02   -0.146 
1927 03   -0.141 
1927 04   -0.125 
1927 05   -0.113 
