# HadSST 3.1.1.0 tropics averaged SST anomalies, median of ensemble
# source: <a href="http://www.metoffice.gov.uk/hadobs/hadsst3/data/download.html">Met Office</a>
# SSTa [K] tropics SST anomalies
1888 10    0.246 
1888 11    0.276 
1888 12    0.354 
1889 01    0.539 
1889 02    0.379 
1889 03    0.317 
1889 04    0.305 
1889 05    0.112 
1889 06    0.017 
1889 07   -0.045 
1889 08   -0.223 
1889 09   -0.235 
1889 10   -0.281 
1889 11   -0.377 
1889 12   -0.349 
1890 01   -0.464 
1890 02   -0.431 
1890 03   -0.373 
1890 04   -0.465 
1890 05   -0.357 
1890 06   -0.538 
1890 07   -0.588 
1890 08   -0.734 
1890 09   -0.786 
1890 10   -0.786 
1890 11   -0.736 
1890 12   -0.477 
1891 01   -0.424 
1891 02   -0.264 
1891 03   -0.150 
1891 04   -0.061 
1891 05   -0.013 
1891 06   -0.165 
1891 07   -0.296 
1891 08   -0.349 
1891 09   -0.326 
1891 10   -0.138 
1891 11   -0.272 
1891 12   -0.142 
1892 01   -0.210 
1892 02   -0.043 
1892 03   -0.217 
1892 04   -0.495 
1892 05   -0.389 
1892 06   -0.647 
1892 07   -0.688 
1892 08   -0.813 
1892 09   -0.688 
1892 10   -0.806 
1892 11   -0.841 
1892 12   -0.490 
1893 01   -0.577 
1893 02   -0.672 
1893 03   -0.492 
1893 04   -0.615 
1893 05   -0.584 
1893 06   -0.558 
1893 07   -0.398 
1893 08   -0.431 
1893 09   -0.582 
1893 10   -0.368 
1893 11   -0.509 
1893 12   -0.496 
1894 01   -0.515 
1894 02   -0.591 
1894 03   -0.542 
1894 04   -0.517 
1894 05   -0.554 
1894 06   -0.487 
1894 07   -0.463 
1894 08   -0.624 
1894 09   -0.505 
1894 10   -0.478 
1894 11   -0.482 
1894 12   -0.456 
1895 01   -0.143 
1895 02   -0.207 
1895 03   -0.318 
1895 04   -0.333 
1895 05   -0.273 
1895 06   -0.359 
1895 07   -0.382 
1895 08   -0.136 
1895 09   -0.195 
1895 10   -0.116 
1895 11    0.028 
1895 12   -0.086 
1896 01   -0.082 
1896 02   -0.080 
1896 03    0.079 
1896 04    0.109 
1896 05   -0.012 
1896 06   -0.075 
1896 07   -0.007 
1896 08    0.022 
1896 09    0.057 
1896 10   -0.004 
1896 11    0.383 
1896 12    0.445 
1897 01    0.390 
1897 02    0.312 
1897 03    0.412 
1897 04    0.254 
1897 05    0.156 
1897 06    0.017 
1897 07    0.064 
1897 08    0.108 
1897 09    0.004 
1897 10    0.021 
1897 11   -0.169 
1897 12   -0.381 
1898 01   -0.241 
1898 02   -0.413 
1898 03   -0.453 
1898 04   -0.491 
1898 05   -0.448 
1898 06   -0.442 
1898 07   -0.541 
1898 08   -0.612 
1898 09   -0.396 
1898 10   -0.447 
1898 11   -0.353 
1898 12   -0.438 
1899 01   -0.437 
1899 02   -0.507 
1899 03   -0.463 
1899 04   -0.390 
1899 05   -0.231 
1899 06   -0.277 
1899 07   -0.308 
1899 08   -0.084 
1899 09   -0.127 
1899 10   -0.017 
1899 11    0.093 
1899 12    0.141 
1900 01    0.101 
1900 02    0.170 
1900 03    0.008 
1900 04    0.179 
1900 05   -0.025 
1900 06    0.012 
1900 07    0.073 
1900 08   -0.167 
1900 09   -0.089 
1900 10    0.065 
1900 11    0.007 
1900 12    0.165 
1901 01    0.042 
1901 02   -0.080 
1901 03   -0.063 
1901 04   -0.019 
1901 05   -0.164 
1901 06   -0.229 
1901 07   -0.345 
1901 08   -0.155 
1901 09   -0.407 
1901 10   -0.311 
1901 11   -0.189 
1901 12   -0.251 
1902 01   -0.360 
1902 02   -0.343 
1902 03   -0.368 
1902 04   -0.283 
1902 05   -0.211 
1902 06   -0.322 
1902 07   -0.130 
1902 08   -0.189 
1902 09   -0.307 
1902 10   -0.303 
1902 11   -0.196 
1902 12   -0.094 
1903 01   -0.077 
1903 02   -0.096 
1903 03   -0.231 
1903 04   -0.297 
1903 05   -0.270 
1903 06   -0.271 
1903 07   -0.423 
1903 08   -0.554 
1903 09   -0.587 
1903 10   -0.541 
1903 11   -0.621 
1903 12   -0.693 
1904 01   -0.749 
1904 02   -0.770 
1904 03   -0.703 
1904 04   -0.707 
1904 05   -0.685 
1904 06   -0.652 
1904 07   -0.571 
1904 08   -0.520 
1904 09   -0.432 
1904 10   -0.474 
1904 11   -0.415 
