# seio [Celsius] East Indian Ocean SST anomalies
# from <a href=http://www.jamstec.go.jp/frcgc/research/d1/iod/e/iod/about_iod.html>JAMSTEC</a>
1907 2 -0.191278
1907 3 -0.224115
1907 4 -0.191445
1907 5 -0.389313
1907 6 -0.510469
1907 7 -0.543587
1907 8 -0.804809
1907 9 -0.318191
1907 10 -0.274583
1907 11 -0.2864
1907 12 -0.181838
1908 1 -0.224604
1908 2 -0.227421
1908 3 -0.447442
1908 4 -0.537902
1908 5 -0.231883
1908 6 -0.0256649
1908 7 -0.411489
1908 8 -0.175222
1908 9 -0.29394
1908 10 -0.210465
1908 11 -0.333312
1908 12 -0.569969
1909 1 -0.521296
1909 2 -0.454228
1909 3 -0.410165
1909 4 -0.272987
1909 5 -0.541467
1909 6 -0.675325
1909 7 -0.63353
1909 8 -0.621425
1909 9 -0.453358
1909 10 -0.419083
1909 11 -0.314176
1909 12 -0.209743
1910 1 -0.321074
1910 2 -0.409521
1910 3 -0.503042
1910 4 -0.676652
1910 5 -0.558715
1910 6 -0.431974
1910 7 -0.570566
1910 8 -0.620359
1910 9 -0.633399
1910 10 -0.637861
1910 11 -0.65919
1910 12 -0.456778
1911 1 -0.152782
1911 2 -0.505293
1911 3 -0.292228
1911 4 -0.565452
1911 5 -0.309244
1911 6 -0.657237
1911 7 -0.585643
1911 8 -0.344449
1911 9 -0.396481
1911 10 -0.424404
1911 11 -0.227694
1911 12 -0.181309
1912 1 -0.165432
1912 2 -0.15886
1912 3 -0.204916
1912 4 -0.0284443
1912 5 -0.128715
1912 6 0.0117493
1912 7 -0.310587
1912 8 -0.264176
1912 9 -0.213761
1912 10 -0.236352
1912 11 -0.448293
1912 12 -0.455606
1913 1 -0.316025
1913 2 0.0247016
1913 3 -0.394265
1913 4 -0.449256
1913 5 -0.308869
1913 6 -0.221613
1913 7 -0.469171
1913 8 -0.585889
1913 9 -0.346197
1913 10 -0.218353
1913 11 -0.136099
1913 12 -0.109393
1914 1 -0.130291
1914 2 0.066599
1914 3 -0.135436
1914 4 -0.125559
1914 5 -0.0677878
1914 6 0.443666
1914 7 0.338585
1914 8 0.132335
1914 9 -0.0703223
1914 10 0.114143
1914 11 -0.0464742
1914 12 -0.292575
1915 1 -0.334923
1915 2 -0.322524
1915 3 -0.129889
1915 4 0.118564
1915 5 -0.0234953
1915 6 0.293131
1915 7 -0.0531398
1915 8 -0.0875426
1915 9 0.153631
1915 10 0.0101389
1915 11 0.0153004
1915 12 -0.0169369
1916 1 -0.302578
1916 2 -0.239087
1916 3 -0.142941
1916 4 0.0302436
1916 5 -0.174985
1916 6 -0.18088
1916 7 -0.349371
1916 8 -0.33139
1916 9 -0.467592
1916 10 -0.524088
1916 11 -0.755684
1916 12 -0.446827
1917 1 -0.417577
1917 2 -0.380522
1917 3 -0.603446
1917 4 -0.414053
1917 5 -0.541754
1917 6 -0.329091
1917 7 -0.223705
1917 8 -0.0328317
1917 9 -0.138266
1917 10 -0.53173
1917 11 -0.698745
1917 12 -0.785502
1918 1 -0.579049
1918 2 -0.641554
1918 3 -0.491409
1918 4 -0.586458
1918 5 -0.529517
1918 6 -0.350602
1918 7 -0.149119
1918 8 -0.219994
1918 9 0.0147899
1918 10 0.236198
1918 11 0.341602
1918 12 0.0687655
1919 1 0.237645
1919 2 0.151102
1919 3 -0.0498269
1919 4 -0.0819415
1919 5 0.0524162
1919 6 0.0446704
1919 7 0.017611
1919 8 -0.0592427
1919 9 0.0894109
1919 10 -0.179459
1919 11 -0.482905
1919 12 -0.416249
1920 1 -0.0375453
1920 2 -0.0879111
1920 3 0.0168933
1920 4 -0.0612796
1920 5 0.10483
1920 6 -0.229301
1920 7 -0.595508
1920 8 -0.254763
1920 9 -0.255292
1920 10 -0.348627
1920 11 -0.379246
1920 12 -0.406182
1921 1 -0.387993
1921 2 -0.339075
1921 3 -0.348553
1921 4 -0.172969
1921 5 -0.310689
1921 6 -0.341249
1921 7 -0.309272
1921 8 -0.589569
1921 9 -0.391565
1921 10 -0.120184
1921 11 -0.349415
1921 12 -0.116749
1922 1 -0.28405
1922 2 -0.131853
1922 3 -0.161279
1922 4 -0.448942
1922 5 -0.392753
1922 6 -0.089065
1922 7 -0.351285
1922 8 -0.199955
1922 9 -0.398168
1922 10 -0.211486
1922 11 -0.260848
1922 12 -0.452968
1923 1 -0.432986
1923 2 -0.480884
1923 3 -0.303138
1923 4 -0.179319
1923 5 -0.157568
1923 6 -0.153039
1923 7 -0.328205
1923 8 -0.232583
1923 9 -0.145142
1923 10 0.0970357
1923 11 0.247677
1923 12 -0.0918767
1924 1 -0.116158
1924 2 -0.0793051
1924 3 -0.00936913
1924 4 0.00196049
1924 5 -0.239793
1924 6 -0.17169
1924 7 -0.146283
1924 8 -0.259513
1924 9 -0.205922
1924 10 -0.142773
1924 11 -0.46513
1924 12 -0.392717
1925 1 -0.551983
1925 2 -0.485759
1925 3 -0.313735
1925 4 -0.0775092
1925 5 -0.222702
1925 6 -0.208695
1925 7 -0.0883067
1925 8 -0.1412
1925 9 0.133972
1925 10 0.0591549
1925 11 0.173729
1925 12 -0.0221395
1926 1 0.0948619
1926 2 -0.11023
1926 3 0.150181
1926 4 -0.00474042
1926 5 0.0837694
1926 6 0.126739
1926 7 0.207781
1926 8 0.0688388
1926 9 -0.0581342
1926 10 0.126249
1926 11 -0.236439
1926 12 -0.233338
1927 1 -0.317403
1927 2 0.187747
1927 3 -0.250182
1927 4 -0.328737
1927 5 -0.341472
1927 6 -0.225948
1927 7 -0.198558
1927 8 -0.345526
1927 9 -0.268841
1927 10 -0.217774
1927 11 -0.196953
1927 12 -0.240074
1928 1 -0.0361399
1928 2 0.0131597
1928 3 -0.115291
1928 4 -0.334964
1928 5 -0.188396
1928 6 -0.201519
1928 7 -0.331434
1928 8 -0.305406
1928 9 -0.177985
1928 10 -0.296118
1928 11 0.0393923
1928 12 -0.131521
1929 1 -0.216783
1929 2 -0.351463
1929 3 -0.273663
1929 4 -0.0843533
1929 5 -0.409896
1929 6 -0.352535
1929 7 -0.419531
1929 8 -0.386126
1929 9 -0.134233
1929 10 -0.121714
1929 11 -0.10928
1929 12 0.16403
1930 1 -0.127976
1930 2 -0.199174
1930 3 -0.016426
1930 4 0.134317
1930 5 -0.267683
1930 6 -0.246665
1930 7 -0.268658
1930 8 -0.171576
1930 9 -0.273199
1930 10 -0.00747875
1930 11 0.271558
1930 12 0.090485
1931 1 0.318153
1931 2 0.422552
1931 3 0.180799
1931 4 0.159955
1931 5 0.296885
1931 6 0.262093
1931 7 0.271757
1931 8 -0.00737614
1931 9 -0.256881
1931 10 -0.112202
1931 11 0.13102
1931 12 -0.397325
1932 1 -0.258134
1932 2 -0.438219
1932 3 -0.203587
1932 4 -0.163384
1932 5 -0.115716
1932 6 -0.183508
1932 7 -0.0866258
1932 8 -0.0965394
1932 9 -0.195435
1932 10 -0.256677
1932 11 -0.229405
1932 12 -0.160101
1933 1 0.0703483
1933 2 0.0168577
1933 3 -0.0741859
1933 4 -0.0150833
1933 5 -0.0720308
1933 6 -0.149137
1933 7 -0.0782376
1933 8 -0.187094
1933 9 -0.559856
1933 10 -0.429015
1933 11 -0.392948
1933 12 -0.348521
1934 1 -0.662848
1934 2 -0.674248
1934 3 -0.681599
1934 4 -0.386842
1934 5 -0.499842
1934 6 -0.124828
1934 7 -0.185908
1934 8 -0.00193863
1934 9 -0.101176
1934 10 -0.179478
1934 11 -0.0377362
1934 12 0.116797
1935 1 -0.00389525
1935 2 0.159945
1935 3 -0.121249
1935 4 -0.0062504
1935 5 -0.0515753
1935 6 -0.0405663
1935 7 -0.172803
1935 8 -0.150299
1935 9 -0.151915
1935 10 -0.183526
1935 11 0.00523685
1935 12 0.0261852
1936 1 0.119602
1936 2 0.0457157
1936 3 0.020139
1936 4 -0.0116203
1936 5 -0.142539
1936 6 0.0168819
1936 7 0.0415083
1936 8 0.10342
1936 9 0.254346
1936 10 -0.0903148
1936 11 0.0953
1936 12 0.164738
1937 1 0.059502
1937 2 0.318701
1937 3 0.135971
1937 4 0.00242764
1937 5 0.107735
1937 6 0.0597687
1937 7 -0.0494835
1937 8 0.0633057
1937 9 0.262651
1937 10 0.126127
1937 11 0.246158
1937 12 -0.0721725
1938 1 0.126825
1938 2 0.0897946
1938 3 0.182807
1938 4 -0.0731786
1938 5 0.149434
1938 6 0.0728426
1938 7 -0.0636278
1938 8 0.0600885
1938 9 -0.0143202
1938 10 -0.0776804
1938 11 -0.240436
1938 12 -0.199514
1939 1 -0.259875
1939 2 0.00968605
1939 3 -0.198076
1939 4 -0.218199
1939 5 -0.291358
1939 6 -0.0945907
1939 7 -0.0729281
1939 8 -0.198698
1939 9 -0.13478
1939 10 -0.137852
1939 11 0.120847
1939 12 0.073599
1940 1 0.0862139
1940 2 -0.0521701
1940 3 -0.043548
1940 4 -0.165772
1940 5 -0.153957
1940 6 0.086912
1940 7 0.127858
1940 8 -0.120064
1940 9 0.0643613
1940 10 0.178596
1940 11 0.254908
1940 12 0.228298
1941 1 0.30359
1941 2 0.243628
1941 3 0.365834
1941 4 0.415672
1941 5 0.247507
1941 6 0.26249
1941 7 0.418227
1941 8 0.405449
1941 9 0.24111
1941 10 0.368997
1941 11 0.650924
1941 12 0.536084
1942 1 0.25272
1942 2 0.0922899
1942 3 0.342436
1942 4 0.0825575
1942 5 -0.0131219
1942 6 -0.20187
1942 7 -0.262182
1942 8 -0.150825
1942 9 -0.152898
1942 10 -0.240255
1942 11 -0.26524
1942 12 -0.371346
1943 1 -0.441961
1943 2 -0.242225
1943 3 -0.332574
1943 4 -0.289973
1943 5 -0.0099418
1943 6 -0.0264597
1943 7 0.0124698
1943 8 0.0603251
1943 9 0.0143149
1943 10 -0.00340146
1943 11 0.116717
1943 12 -0.0287317
1944 1 0.0582827
1944 2 0.0719736
1944 3 0.0258332
1944 4 -0.0917144
1944 5 0.17769
1944 6 0.134926
1944 7 0.269186
1944 8 0.223069
1944 9 0.398524
1944 10 -0.0347487
1944 11 0.0657556
1944 12 0.50109
